"","Date","SpotPrice","tempm","hum","pressurem","pressurei"
"68",20170831,2.92,25.6521739130435,85.7173913043478,1011,29.8582608695652
"69",20170830,2.95,24.8076923076923,94.9615384615385,1003.87307692308,29.6478846153846
"70",20170829,2.95,24.6842105263158,99.7894736842105,1006.1649122807,29.7152631578947
"71",20170828,2.95,23.7719298245614,99.6842105263158,1008.97894736842,29.7984210526316
"72",20170825,2.93,24.8666666666667,97.7333333333333,1013.03166666667,29.9181666666667
"73",20170824,2.97,26.2166666666667,93.4,1011.80333333333,29.8818333333333
"74",20170823,2.94,26.6666666666667,84.3166666666667,1014.2,29.9526666666667
"75",20170822,3,25.2923076923077,93.2153846153846,847.810769230769,-124.248923076923
"76",20170821,3,27.2238805970149,85.5522388059701,1018.48059701493,30.0794029850746
"77",20170818,2.9,28.6,83.6333333333333,1016.6,30.0235
"78",20170817,2.91,29,83.9833333333333,1017.375,30.0463333333333
"79",20170816,2.94,27.015625,95.078125,1016.425,30.0184375
"80",20170815,2.96,25.7666666666667,96.9,1013.83166666667,29.9418333333333
"81",20170814,3.02,28.2666666666667,87.1833333333333,1012.91166666667,29.9145
"82",20170811,2.96,27.3538461538462,92.8461538461538,1017.42461538462,30.0478461538462
"83",20170810,2.89,26.9393939393939,94.8484848484848,1018.34242424242,30.0751515151515
"84",20170809,2.81,25.7213114754098,99.0491803278689,1016.6262295082,30.0244262295082
"85",20170808,2.81,25.5,95,1014.79838709677,29.9704838709677
"86",20170807,2.8,26.7301587301587,93.7777777777778,1014.62380952381,29.9652380952381
"87",20170804,2.76,26.6981132075472,90.3962264150943,1016.3358490566,30.0158490566038
"88",20170803,2.76,25.2909090909091,95.6,1015.98727272727,30.0054545454545
"89",20170802,2.8,25.758064516129,89.758064516129,1015.92741935484,30.0037096774194
"90",20170801,2.8,27.1896551724138,79.8448275862069,1015.75689655172,29.9986206896552
"91",20170731,2.87,27.3207547169811,75.6792452830189,1015.11886792453,29.9803773584906
"92",20170728,2.96,28.6825396825397,83.015873015873,1013.93968253968,29.9452380952381
"93",20170727,2.95,27.9193548387097,81.4354838709677,1016.79677419355,30.0296774193548
"94",20170726,2.92,28.2096774193548,86.0483870967742,1019.1935483871,30.1003225806452
"95",20170725,2.99,27.8095238095238,85.968253968254,1019.42063492063,30.1071428571429
"96",20170724,2.99,27.4262295081967,90.9508196721311,1015.94754098361,30.0045901639344
"97",20170721,3.06,27.3692307692308,89.7538461538462,1016.31846153846,30.0152307692308
"98",20170720,3.12,27.95,86.1,1018.55,30.0813333333333
"99",20170719,3.11,27.4354838709677,86.2258064516129,1019.17419354839,30.0998387096774
"100",20170718,3.11,26.6551724137931,91.2586206896552,1016.93793103448,30.0334482758621
"101",20170717,3.04,26.1016949152542,95.1694915254237,1013.95593220339,29.945593220339
"102",20170714,2.94,25.377358490566,96.622641509434,1019.22641509434,30.101320754717
"103",20170713,2.96,25.4,93.68,1019.526,30.1104
"104",20170712,3.01,26.7,88.975,1018.2075,30.07125
"105",20170711,2.98,24.6909090909091,97.1636363636364,1016.97818181818,30.0349090909091
"106",20170710,2.92,25.2307692307692,95.2307692307692,1016.84423076923,30.0309615384615
"107",20170707,2.91,27.0847457627119,88.1186440677966,1018.92711864407,30.0927118644068
"108",20170706,2.89,27.140350877193,89.7017543859649,1019.40877192982,30.1066666666667
"109",20170705,2.98,28.2962962962963,83.7407407407407,1018.53518518519,30.0807407407407
"110",20170704,2.98,27.4666666666667,87.35,1017.595,30.0528333333333
"111",20170703,2.98,27.8518518518519,85.6296296296296,1018.45740740741,30.0783333333333
"112",20170630,2.98,27.6206896551724,93.551724137931,1016.40172413793,30.0175862068966
"113",20170629,3.07,25.4230769230769,98.5961538461538,1014.15192307692,29.9515384615385
"114",20170628,3.03,23.2295081967213,99.2622950819672,1014.6606557377,29.966393442623
"115",20170627,2.99,24.6785714285714,94.0892857142857,1016.225,30.0123214285714
"116",20170626,2.98,24.5396825396825,93.5079365079365,1018.34920634921,30.0753968253968
"117",20170623,2.89,28.3333333333333,94.2463768115942,1011.96376811594,29.8868115942029
"118",20170622,2.88,26.8955223880597,95.3432835820896,1005.86119402985,29.7064179104478
"119",20170621,2.91,25.0588235294118,97.1323529411765,1004.49117647059,29.6661764705882
"120",20170620,2.91,24.2678571428571,96.25,1011.74107142857,29.8798214285714
"121",20170619,2.87,27.1475409836066,86.0819672131148,1013.13606557377,29.9211475409836
"122",20170616,3.01,27.0149253731343,86.0298507462687,1013.12537313433,29.9211940298507
"123",20170615,2.94,27.09375,87.9375,1015.471875,29.9903125
"124",20170614,2.95,26.8484848484848,90.6515151515152,1015.94848484848,30.0040909090909
"125",20170613,3.12,26.0769230769231,94.7384615384615,1015.75230769231,29.9984615384615
"126",20170612,3.12,25.671875,95.765625,1015.9546875,30.004375
"127",20170609,3.03,22.5820895522388,77.2537313432836,1013.08656716418,29.9197014925373
"128",20170608,2.98,22.5714285714286,73.8,1012.90142857143,29.9142857142857
"129",20170607,3.06,24.1333333333333,82.65,1010.16666666667,29.8335
"130",20170606,2.92,23.6,95.4909090909091,1006.19272727273,29.7161818181818
"131",20170605,2.92,23.3076923076923,97.9230769230769,1007.76769230769,29.7626153846154
"132",20170602,2.85,25.1632653061224,91.7551020408163,1013.96326530612,29.9459183673469
"133",20170601,3.05,24.0545454545455,94.6909090909091,1016.27454545455,30.014
"134",20170531,3.05,24.25,93.5576923076923,804.798076923077,-162.841153846154
"135",20170530,3.1,22.1551724137931,98.5,1017.28793103448,30.0439655172414
"136",20170529,3.1,23.6774193548387,91.1290322580645,1016.34838709677,30.0162903225806
"137",20170526,3.1,24.8030303030303,86.9393939393939,1014.17575757576,29.9522727272727
"138",20170525,3.1,21.5892857142857,77.5714285714286,1011.09642857143,29.86125
"139",20170524,3.22,20.4210526315789,74.5789473684211,1007.3649122807,29.7508771929825
"140",20170523,3.22,22.8269230769231,91.5,1008.54423076923,29.7859615384615
"141",20170522,3.24,23.0172413793103,NA,1014.50344827586,29.9615517241379
"142",20170519,3.11,26.6785714285714,90.6964285714286,1012.71964285714,29.9089285714286
"143",20170518,3.13,26.140350877193,91.3333333333333,1013.08070175439,29.919649122807
"144",20170517,3.27,25.2291666666667,88.4583333333333,1012.22916666667,29.8945833333333
"145",20170516,3.27,22.9137931034483,84.6551724137931,1014.18620689655,29.9522413793103
"146",20170515,3.26,22.5185185185185,83.1481481481482,1015.08888888889,29.9794444444444
"147",20170512,3.24,23.8245614035088,84.7719298245614,1009.14561403509,29.8033333333333
"148",20170511,3.23,23.2631578947368,90.8245614035088,1015,29.9763157894737
"149",20170510,3.03,22.271186440678,85.2542372881356,1017.36101694915,30.0459322033898
"150",20170509,3.03,20.6842105263158,83.4210526315789,1017.9701754386,30.0640350877193
"151",20170508,3.06,19.6842105263158,80.8421052631579,1018.02631578947,30.0657894736842
"152",20170505,3.1,17.6923076923077,68.6923076923077,1013.35,29.9276923076923
"153",20170504,3.11,16.1864406779661,83.135593220339,1011.52033898305,29.8735593220339
"154",20170503,3.14,18.3269230769231,98.1538461538462,1012.29230769231,29.8963461538462
"155",20170502,3.13,19.5833333333333,74.0833333333333,1016.41944444444,30.0183333333333
"156",20170501,3.2,19.1052631578947,68.4210526315789,1015.51403508772,29.9915789473684
"157",20170428,3.2,25.6363636363636,97.1060606060606,1008.83636363636,29.7943939393939
"158",20170427,3.13,20.5593220338983,76.3389830508475,1008.44915254237,29.7828813559322
"159",20170426,3.06,23.9850746268657,91.5373134328358,1003.87910447761,29.6482089552239
"160",20170425,2.99,19.6470588235294,85.6323529411765,1007.90882352941,29.7667647058824
"161",20170424,3.06,17.4927536231884,70.463768115942,1012.38985507246,29.8992753623188
"162",20170421,3.06,23.4464285714286,87.6071428571429,1014.34642857143,29.9567857142857
"163",20170420,3.13,24.1428571428571,89.4920634920635,1018.07619047619,30.0673015873016
"164",20170419,3.11,23.1935483870968,87.7096774193548,1019.23387096774,30.1017741935484
"165",20170418,3.11,22.6811594202899,87.1449275362319,1018.07391304348,30.0671014492754
"166",20170417,3.09,21.9846153846154,93.7538461538462,1017.59384615385,30.0530769230769
"167",20170414,3,20.8405797101449,81.8260869565217,1020.3884057971,30.135652173913
"168",20170413,3,20.4705882352941,76.6617647058823,1021.99558823529,30.1832352941176
"169",20170412,2.97,20.6615384615385,87.2,1022.14769230769,30.1875384615385
"170",20170411,3.11,21.2608695652174,87.3913043478261,1021.25652173913,30.1611594202899
"171",20170410,3.15,20.8970588235294,79.4558823529412,1019.53823529412,30.1104411764706
"172",20170407,3.23,15.6363636363636,64.3636363636364,1022.66363636364,30.2028787878788
"173",20170406,3.23,15.5820895522388,61.8955223880597,1020.98805970149,30.1535820895522
"174",20170405,3.22,21.6363636363636,75,1011.51060606061,29.8733333333333
"175",20170404,3.06,21.3478260869565,78.5652173913043,1008.59275362319,29.7869565217391
"176",20170403,3.13,21.5932203389831,80.0847457627119,1007.25423728814,29.7476271186441
"177",20170331,3.13,18.0333333333333,80.25,1011.97333333333,29.8868333333333
"178",20170330,3.08,20.5,90.890625,1009.4703125,29.813125
"179",20170329,3.03,23.1090909090909,93.3818181818182,1011.28363636364,29.8665454545455
"180",20170328,2.95,23.3636363636364,91.4545454545455,1013.88333333333,29.9431818181818
"181",20170327,2.94,22.8333333333333,93.6363636363636,1014.01212121212,29.9474242424242
"182",20170324,2.97,22.171875,94.484375,1019,30.0946875
"183",20170323,2.93,20.5384615384615,82.6615384615385,1021.38769230769,30.1649230769231
"184",20170322,3.02,20.8225806451613,83.4354838709677,1020.87580645161,30.1496774193548
"185",20170321,3.09,20.125,89.375,1020.4609375,30.1378125
"186",20170320,2.93,20.4090909090909,87.1515151515152,1022.34545454545,30.1934848484848
"187",20170317,2.85,17.0677966101695,88.9152542372881,1025.18813559322,30.2772881355932
"188",20170316,2.84,11.969696969697,80.6818181818182,1027.48636363636,30.3448484848485
"189",20170315,3.02,9.52173913043478,73.6231884057971,1027.75217391304,30.3528985507246
"190",20170314,3.02,9.2258064516129,79.9032258064516,1022.98064516129,30.2122580645161
"191",20170313,3.04,13.5555555555556,86.1666666666667,1017.85972222222,30.0608333333333
"192",20170310,2.98,20.6428571428571,94.1571428571429,1020.77,30.1467142857143
"193",20170309,2.83,19.6376811594203,92.6231884057971,1022.64492753623,30.2021739130435
"194",20170308,2.59,16.6769230769231,81.0461538461538,1025.37846153846,30.2829230769231
"195",20170307,2.68,20.5797101449275,93.8260869565217,1020.88985507246,30.1502898550725
"196",20170306,2.68,19.8955223880597,95.9701492537313,1019.84776119403,30.1197014925373
"197",20170303,2.5,12.3880597014925,53.8507462686567,1032.41492537313,30.4907462686567
"198",20170302,2.59,14.4057971014493,37.0579710144928,1026.22898550725,30.3079710144928
"199",20170301,2.54,22.4776119402985,82.5820895522388,1016.51044776119,30.0211940298507
"200",20170228,2.54,22.2647058823529,97.9117647058823,1017.60882352941,30.0535294117647
"201",20170227,2.44,21.4571428571429,96.7,1017.46428571429,30.0491428571429
"202",20170224,2.63,20.2,87.6571428571429,1008.88285714286,29.7955714285714
"203",20170223,2.63,16.8285714285714,86.5571428571429,1008.93285714286,29.7971428571429
"204",20170222,2.52,17.3076923076923,88.9076923076923,1010.68615384615,29.8489230769231
"205",20170221,2.56,16.2388059701493,89.6865671641791,1013.20447761194,29.9234328358209
"206",20170220,2.75,19.865671641791,98.865671641791,1015.04029850746,29.9776119402985
"207",20170217,2.75,11.2253521126761,97.9295774647887,1015.84788732394,30.0012676056338
"208",20170216,2.88,10.5571428571429,75.5142857142857,1019.67142857143,30.1142857142857
"209",20170215,2.95,9.94202898550725,85.304347826087,1015.97826086957,30.0053623188406
"210",20170214,2.85,17.9152542372881,95.3220338983051,1011.77966101695,29.881186440678
"211",20170213,2.93,17.952380952381,88.0634920634921,1020.16507936508,30.1288888888889
"212",20170210,3.11,14.5967741935484,86.7903225806452,1024.83387096774,30.266935483871
"213",20170209,3.11,14,61.768115942029,1023.86811594203,30.2384057971014
"214",20170208,3.05,21.0147058823529,95.4558823529412,1010.77058823529,29.8516176470588
"215",20170207,3.03,21.1304347826087,96.8840579710145,1010.57246376812,29.8455072463768
"216",20170206,2.92,19.4057971014493,93.2753623188406,1017.75797101449,30.0579710144928
"217",20170203,3.13,10.5,81.4558823529412,1026.01764705882,30.3017647058824
"218",20170202,3.13,17.5671641791045,93.1044776119403,1021.40298507463,30.165671641791
"219",20170201,3.15,17.4,90.3285714285714,1018.90571428571,30.0917142857143
"220",20170131,3,15.9393939393939,83.4090909090909,1020.54090909091,30.1404545454545
"221",20170130,3.22,12.9852941176471,72.5147058823529,1022.8,30.2067647058824
"222",20170127,3.31,7.12676056338028,60.943661971831,1025.58028169014,30.289014084507
"223",20170126,3.44,10.1323529411765,57.8382352941176,1021.575,30.1705882352941
"224",20170125,3.26,19.0422535211268,89.4084507042254,1010.85492957746,29.8539436619718
"225",20170124,3.16,14.1323529411765,81.3235294117647,1011.92352941176,29.8852941176471
"226",20170123,3.16,12.6363636363636,68.4090909090909,1011.33181818182,29.8678787878788
"227",20170120,3.23,19.2857142857143,95.6,1008.47142857143,29.7834285714286
"228",20170119,3.25,18.0909090909091,100,1011.19696969697,29.8640909090909
"229",20170118,3.26,21.34,97.92,1017.314,30.0448
"230",20170117,3.37,21.8333333333333,94.3333333333333,1019.95833333333,30.1229166666667
"231",20170116,3.36,19.8125,95.15625,1018.725,30.0865625
"232",20170113,3.36,19.8333333333333,93.7407407407407,1027.95555555556,30.3588888888889
"233",20170112,3.36,19.327868852459,96.327868852459,1022.62131147541,30.2016393442623
"234",20170111,3.27,18.7536231884058,95.8985507246377,1020.44637681159,30.1373913043478
"235",20170110,3.21,17.5,88.3194444444444,1022.25555555556,30.1906944444444
"236",20170109,3.14,10,76.8732394366197,1031.25352112676,30.456338028169
"237",20170106,3.38,1.94366197183099,96.7605633802817,1018.81971830986,30.0894366197183
"238",20170105,3.42,11.7878787878788,94.1363636363636,1013.23939393939,29.924696969697
"239",20170104,3.42,11.8461538461538,88.1846153846154,1016.99384615385,30.0352307692308
"240",20170103,3.41,15.859375,86.328125,1014.3375,29.9571875
"241",20170102,3.71,18.5871428571429,99.1285714285714,1012.17285714286,29.8928571428571
