"","Date","SpotPrice","tempm","hum","pressurem","pressurei"
"173",20160503,1.94,19.925,83.7083333333333,1014.66388888889,29.9665277777778
"174",20160502,1.91,20.7347222222222,91.7083333333333,1014.06666666667,29.94875
"175",20160429,1.89,25.3375,87.4305555555556,1010.50972222222,29.8438888888889
"176",20160428,1.88,24.7583333333333,91.9305555555556,1011.26388888889,29.8661111111111
"177",20160427,1.88,23.6708333333333,87.1388888888889,1007.64166666667,29.7588888888889
"178",20160426,1.97,24.2305555555556,89.1111111111111,1010.28611111111,29.8372222222222
"179",20160425,1.97,-116.630555555556,NA,859.702777777778,-109.38375
"180",20160422,1.92,20.3277777777778,83.6805555555556,1015.93055555556,30.00375
"181",20160421,1.96,19.9680555555556,90.625,1014.79444444444,29.9704166666667
"182",20160420,1.94,21.3222222222222,90.9861111111111,1016.15694444444,30.0104166666667
"183",20160419,1.94,21.5708333333333,86.5833333333333,1018.87777777778,30.0908333333333
"184",20160418,1.76,22.0391304347826,81.6521739130435,1020.35217391304,30.134347826087
"185",20160415,1.71,21.95,87.4722222222222,1012.22916666667,29.8944444444444
"186",20160414,1.93,21.3958333333333,86.6111111111111,1013.02222222222,29.9180555555556
"187",20160413,2.01,20.1361111111111,89.8888888888889,1015.88611111111,30.0025
"188",20160412,1.97,23.0027777777778,87.3888888888889,1017.21666666667,30.0416666666667
"189",20160411,1.9,22.1013888888889,87.75,1016.34027777778,30.0158333333333
"190",20160408,1.99,18.3541666666667,56,1019.09166666667,30.0972222222222
"191",20160407,1.96,19.2591549295775,60.9718309859155,1015.88169014085,30.0025352112676
"192",20160406,1.91,18.3875,83.3055555555556,1017.42083333333,30.0477777777778
"193",20160405,1.96,18.3833333333333,74.6527777777778,1022.14583333333,30.1876388888889
"194",20160404,1.96,16.4152777777778,68.25,1022.09444444444,30.1858333333333
"195",20160401,1.88,17.6652777777778,81.25,1010.41666666667,29.8411111111111
"196",20160331,1.98,23.1388888888889,95.4027777777778,1007.00555555556,29.7401388888889
"197",20160330,1.87,21.6402777777778,95.6527777777778,1012.30694444444,29.8969444444444
"198",20160329,1.77,19.5263888888889,87.0416666666667,1016.45555555556,30.0193055555556
"199",20160328,1.78,20.0583333333333,77.4444444444444,1017.90694444444,30.0620833333333
"200",20160325,1.78,13.6777777777778,72.0555555555556,1013.88333333333,29.9433333333333
"201",20160324,1.78,19.2791666666667,81.4027777777778,1011.19027777778,29.86375
"202",20160323,1.79,18.9916666666667,82.5277777777778,1016.10694444444,30.0090277777778
"203",20160322,1.79,12.6694444444444,78.25,1024.00694444444,30.2423611111111
"204",20160321,1.79,8.55833333333333,63.7222222222222,1029.49861111111,30.4045833333333
"205",20160318,1.84,20.2197183098592,90.6619718309859,1010.35070422535,29.839014084507
"206",20160317,1.84,21.9111111111111,90.0416666666667,1013.09166666667,29.9198611111111
"207",20160316,1.77,21.5513888888889,90.4722222222222,1014.92916666667,29.9744444444444
"208",20160315,1.81,21.9180555555556,84.2083333333333,1012.3625,29.8984722222222
"209",20160314,1.68,21.3306666666667,84.92,1011.892,29.8845333333333
"210",20160311,1.74,19.0236111111111,91.0694444444444,1016.02777777778,30.0068055555556
"211",20160310,1.72,21.6194444444444,97.0277777777778,1010.8375,29.8533333333333
"212",20160309,1.61,21.5458333333333,92.1666666666667,1010.04722222222,29.83
"213",20160308,1.6,21.3875,84,1013.15,29.9218055555556
"214",20160307,1.56,19.1583333333333,76.1527777777778,1017.56805555556,30.0526388888889
"215",20160304,1.49,15.0507042253521,72.943661971831,1020.10281690141,30.127323943662
"216",20160303,1.59,18.9069444444444,88.3888888888889,1014.46944444444,29.9605555555556
"217",20160302,1.6,15.6194444444444,64.1666666666667,1020.80277777778,30.1479166666667
"218",20160301,1.57,19.1194444444444,89.8333333333333,1017.49444444444,30.0501388888889
"219",20160229,1.62,16.3902777777778,84.5555555555556,1019.53333333333,30.1105555555556
"220",20160226,1.78,8.75555555555556,60.2083333333333,1028.96388888889,30.3886111111111
"221",20160225,1.78,12.1972222222222,56.1388888888889,1023.98472222222,30.2418055555556
"222",20160224,1.85,10.2208333333333,63.4722222222222,1015.29305555556,29.985
"223",20160223,1.85,16.4416666666667,94.4166666666667,1003.35277777778,29.6323611111111
"224",20160222,1.86,18.0138888888889,98.8055555555556,1011.66111111111,29.8777777777778
"225",20160219,1.83,17.2847222222222,84.6666666666667,1023.85277777778,30.2380555555556
"226",20160218,1.89,13.4111111111111,78.1805555555556,1025.96805555556,30.3004166666667
"227",20160217,1.93,13.1402777777778,64.6805555555556,1023.16111111111,30.2176388888889
"228",20160216,1.95,13.3194444444444,79.25,1014.83333333333,29.9715277777778
"229",20160215,2.08,15.3569444444444,94.3333333333333,1011.49027777778,29.8727777777778
"230",20160212,2.08,16.7444444444444,85.1805555555556,1023.79861111111,30.2363888888889
"231",20160211,2.15,15.9680555555556,83.5277777777778,1022.46944444444,30.1970833333333
"232",20160210,2.16,7.82083333333333,57.6527777777778,1026.47916666667,30.3154166666667
"233",20160209,2.17,7.825,45.6666666666667,1022.79583333333,30.2068055555556
"234",20160208,2.23,8.77222222222222,55.3194444444444,1021.21388888889,30.16
"235",20160205,2.08,5.37361111111111,66.0277777777778,1030.97638888889,30.4483333333333
"236",20160204,2.07,6.61805555555556,64.7083333333333,1027.93888888889,30.3584722222222
"237",20160203,2.06,12.4097222222222,65.6111111111111,1017.36666666667,30.04625
"238",20160202,2.07,18.8583333333333,98.5277777777778,1007.87777777778,29.7659722222222
"239",20160201,2.28,18.7527777777778,96.6944444444444,1011.3625,29.8688888888889
"240",20160129,2.28,12.3138888888889,73.0138888888889,1019.02222222222,30.0952777777778
"241",20160128,2.15,7.26111111111111,66.0416666666667,1020.0375,30.1252777777778
"242",20160127,2.26,7.75416666666667,63.3888888888889,1020.89027777778,30.1502777777778
"243",20160126,2.26,12.1236111111111,92.5555555555556,1017.99305555556,30.0648611111111
"244",20160125,2.16,15.9875,83.2361111111111,1017.15555555556,30.0401388888889
"245",20160122,2.21,4.82361111111111,80.5138888888889,1018.56111111111,30.0818055555556
"246",20160121,2.22,15.9888888888889,92.9305555555556,1013.50138888889,29.9320833333333
"247",20160120,2.18,14.7430555555556,90.7916666666667,1020.31666666667,30.1333333333333
"248",20160119,2.23,9.63055555555556,78.2638888888889,1026.3,30.31
"249",20160118,2.18,5.83333333333333,73.9583333333333,1027.27083333333,30.33875
"250",20160115,2.18,14.3375,89.125,1007.26388888889,29.7479166666667
"251",20160114,2.21,10.8541666666667,95.1527777777778,1014.39583333333,29.9584722222222
"252",20160113,2.28,7.67777777777778,75.3472222222222,1023.43333333333,30.2252777777778
"253",20160112,2.4,7.02361111111111,72.5972222222222,1025.15277777778,30.2761111111111
"254",20160111,2.54,5.075,69.3472222222222,1024.95138888889,30.2704166666667
"255",20160108,2.47,14.2902777777778,92.8333333333333,1011.29722222222,29.8668055555556
"256",20160107,2.35,14.6597222222222,94.1666666666667,1013.14722222222,29.9218055555556
"257",20160106,2.37,11.3166666666667,82.3055555555556,1021.13611111111,30.1579166666667
"258",20160105,2.33,4.80149253731343,80.6119402985075,1026.98656716418,30.3302985074627
"259",20160104,2.39,7.40923076923077,71.0153846153846,1024.50461538462,30.2570769230769
"260",20160101,2.28,6.51944444444444,82.5972222222222,1027.36805555556,30.3416666666667
"261",20151231,2.28,10.9013888888889,75.1666666666667,1022.74305555556,30.2048611111111
"262",20151230,2.28,12.3166666666667,88.1805555555556,1020.74166666667,30.1459722222222
"263",20151229,2.39,9.07638888888889,84.9861111111111,1018.46111111111,30.0786111111111
"264",20151228,2.11,10.8125,80,1010.52361111111,29.8441666666667
"265",20151225,1.63,23.3236111111111,98,1016.52638888889,30.0211111111111
"266",20151224,1.63,22.6597222222222,98.5694444444444,1012.67777777778,29.9079166666667
"267",20151223,1.63,22,96.4722222222222,1004.78472222222,29.6748611111111
"268",20151222,1.73,19.7069444444444,99.4027777777778,1009.8625,29.8245833333333
"269",20151221,1.76,19.0555555555556,96.9722222222222,1016.33472222222,30.0158333333333
"270",20151218,1.74,7.9,73.125,1025.66666666667,30.2913888888889
"271",20151217,1.79,10.8069444444444,69.4861111111111,1015.10138888889,29.9794444444444
"272",20151216,1.7,18.6888888888889,96.2638888888889,1009.06388888889,29.8011111111111
"273",20151215,1.66,15.5375,79.2222222222222,1010.68611111111,29.8488888888889
"274",20151214,1.7,14.2472222222222,78.5,1010.69305555556,29.8491666666667
"275",20151211,1.79,21.0736111111111,92.0555555555556,1014.57083333333,29.96375
"276",20151210,1.95,18.5930555555556,92.1388888888889,1013.875,29.9430555555556
"277",20151209,2,16.0458333333333,86.8611111111111,1015.92638888889,30.00375
"278",20151208,2.01,12.2180555555556,87.7083333333333,1019.03194444444,30.0952777777778
"279",20151207,2.06,12.3680555555556,82.0694444444444,1023.68194444444,30.2329166666667
"280",20151204,2.1,7.78611111111111,74.6111111111111,1029.92638888889,30.4172222222222
"281",20151203,2.14,9.57222222222222,73.4861111111111,1025.99444444444,30.3011111111111
"282",20151202,2.19,11.3958333333333,90.3472222222222,1018.44861111111,30.0784722222222
"283",20151201,2.11,16.7583333333333,99.125,1014.6,29.9648611111111
"284",20151130,2.11,20.6625,93.8194444444444,1015.80555555556,30.0004166666667
"285",20151127,2.14,21.0361111111111,86.7083333333333,1022.68611111111,30.2036111111111
"286",20151126,2.14,21.1736111111111,82.8194444444444,1024.50416666667,30.2569444444444
"287",20151125,2.14,17.8083333333333,80.6944444444444,1022.65,30.2025
"288",20151124,2.14,11.9486111111111,75.875,1024.23611111111,30.2494444444444
"289",20151123,2.18,6.59027777777778,72.0138888888889,1026.09583333333,30.3040277777778
"290",20151120,2.18,15.0138888888889,76.4583333333333,1018.54722222222,30.0811111111111
"291",20151119,2.1,14.9083333333333,77.0972222222222,1019.2625,30.1022222222222
"292",20151118,2.1,15.4263888888889,84.0833333333333,1011.64722222222,29.8773611111111
"293",20151117,2.05,22.3013888888889,93.0833333333333,1007.76944444444,29.7627777777778
"294",20151116,2.02,21.4277777777778,92.5694444444444,1016.16666666667,30.0109722222222
"295",20151113,2.02,14.3638888888889,63.75,1023.78611111111,30.2359722222222
"296",20151112,2.05,16.9541666666667,79.2777777777778,1019.40972222222,30.1066666666667
"297",20151111,2.13,21.9944444444444,90.6527777777778,1015.36527777778,29.9870833333333
"298",20151110,2.14,18.3347222222222,86.9861111111111,1019.35694444444,30.1051388888889
"299",20151109,2.19,15.2152777777778,89.4027777777778,1019.3625,30.1054166666667
"300",20151106,2.19,24.9041666666667,93.6111111111111,1017.6125,30.05375
"301",20151105,2.04,22.8305555555556,92.9027777777778,1018.21666666667,30.0713888888889
"302",20151104,2.04,20.4958333333333,87.7638888888889,1018.80694444444,30.0888888888889
"303",20151103,1.92,19.8555555555556,93.3333333333333,1017.04722222222,30.0368055555556
"304",20151102,1.92,19.6625,93.2083333333333,1013.45972222222,29.9308333333333
"305",20151030,1.98,20.5819444444444,79.7638888888889,1013.64583333333,29.9365277777778
"306",20151029,2.15,19.4569444444444,78.9583333333333,1013.09722222222,29.92
"307",20151028,2.14,21.0638888888889,85.0416666666667,1010.33055555556,29.8386111111111
"308",20151027,2.14,19.4513888888889,92.125,1008.18194444444,29.7748611111111
"309",20151026,2.18,20.6333333333333,96.5,1001.88055555556,29.5888888888889
"310",20151023,2.28,24.2388888888889,84.6527777777778,1016.64583333333,30.0248611111111
"311",20151022,2.37,23.487323943662,82.4084507042254,1019.12676056338,30.0984507042254
"312",20151021,2.37,22.4652777777778,80,1021.06527777778,30.1556944444444
"313",20151020,2.46,21.2805555555556,79.6805555555556,1021.23194444444,30.1602777777778
"314",20151019,2.43,16.4541666666667,67.0277777777778,1023.93333333333,30.2405555555556
"315",20151016,2.42,21.7444444444444,63.7083333333333,1020.69305555556,30.1447222222222
"316",20151015,2.54,20.6861111111111,69.9027777777778,1018.99722222222,30.0944444444444
"317",20151014,2.47,20.0166666666667,64.3611111111111,1017.16527777778,30.0404166666667
"318",20151013,2.47,23.6597222222222,79.0138888888889,1012.83888888889,29.9126388888889
"319",20151012,2.48,21.1722222222222,77.4305555555556,1012.37916666667,29.8988888888889
"320",20151009,2.49,23.1375,79.2222222222222,1017.80555555556,30.0590277777778
"321",20151008,2.35,24.0986111111111,81.6944444444444,1016.70416666667,30.0265277777778
"322",20151007,2.35,23.4916666666667,76.5555555555556,1016.42916666667,30.0184722222222
"323",20151006,2.35,22.7569444444444,78.4166666666667,1016.46388888889,30.0194444444444
"324",20151005,2.34,18.8680555555556,79.6805555555556,1014.88055555556,29.9729166666667
"325",20151002,2.37,18.5153846153846,63.6615384615385,1011.89384615385,29.8846153846154
"326",20151001,2.37,22.0722222222222,71.6944444444444,1013.49583333333,29.9320833333333
"327",20150930,2.47,24.9208333333333,77.8194444444444,1011.56111111111,29.8747222222222
"328",20150929,2.57,24.4338983050847,87.6271186440678,1009.45084745763,29.8125423728814
"329",20150928,2.66,23.8125,90.3472222222222,1008.60694444444,29.7876388888889
"330",20150925,2.6,24.5746478873239,76.6619718309859,1014.81830985915,29.970985915493
"331",20150924,2.62,24.4541666666667,80.3888888888889,1015.52361111111,29.9919444444444
"332",20150923,2.62,23.2013888888889,77.9444444444444,1015.70416666667,29.9970833333333
"333",20150922,2.61,22.8367647058824,74.7794117647059,1016.01323529412,30.0063235294118
"334",20150921,2.61,24.7791666666667,79,1014.69583333333,29.9675
"335",20150918,2.69,25.272972972973,81.2702702702703,1013.12162162162,29.9210810810811
"336",20150917,2.69,25.5444444444444,82.3194444444444,1016.05416666667,30.0076388888889
"337",20150916,2.69,25.0986111111111,85.1111111111111,1019.41805555556,30.1068055555556
"338",20150915,2.74,25.4486111111111,81.4722222222222,1019.50138888889,30.1094444444444
"339",20150914,2.7,20.7777777777778,78.1666666666667,1018.59444444444,30.0827777777778
"340",20150911,2.67,22.8305555555556,98.1388888888889,1013.81111111111,29.94125
"341",20150910,2.71,24.9861111111111,92.1805555555556,1014.0875,29.9497222222222
"342",20150909,2.74,25.6027777777778,84.7638888888889,1013.44166666667,29.9302777777778
"343",20150908,2.74,26.2958333333333,82.625,1013.64444444444,29.9366666666667
"344",20150907,2.67,26.3972222222222,81.2777777777778,1014.70277777778,29.9676388888889
"345",20150904,2.67,25.4333333333333,93.0972222222222,1014.69305555556,29.9675
"346",20150903,2.67,25.5513888888889,87.6805555555556,1014.225,29.9536111111111
"347",20150902,2.7,25.0277777777778,88.7222222222222,1016.85416666667,30.0309722222222
"348",20150901,2.7,26.0166666666667,83.2083333333333,1017.33611111111,30.0451388888889
"349",20150831,2.7,24.9382352941176,89.1911764705882,1017.03676470588,30.0364705882353
"350",20150828,2.69,23.6472222222222,71.2777777777778,1015.62222222222,29.9948611111111
"351",20150827,2.69,22.8111111111111,70.125,1016.41666666667,30.0181944444444
"352",20150826,2.73,23.4041666666667,68.3333333333333,1017.57638888889,30.0525
"353",20150825,2.71,26.1180555555556,77,1016.69027777778,30.0263888888889
"354",20150824,2.65,28.9680555555556,80.9444444444444,1016.17361111111,30.0111111111111
"355",20150821,2.7,24.2722222222222,94.6388888888889,1015.81527777778,30.0006944444444
"356",20150820,2.77,25.4633802816901,89.2816901408451,1014.39577464789,29.9585915492958
"357",20150819,2.77,24.8763888888889,93.7222222222222,1013.1375,29.9213888888889
"358",20150818,2.71,25.4305555555556,92.5138888888889,1013.69861111111,29.9383333333333
"359",20150817,2.79,26.4194444444444,84.375,1014.43194444444,29.9597222222222
"360",20150814,2.83,26.7166666666667,77.5833333333333,1015.30555555556,29.9855555555556
"361",20150813,2.93,27.8652777777778,69.4305555555556,1015.09305555556,29.9790277777778
"362",20150812,2.93,27.8777777777778,78.7777777777778,1015.79861111111,30
"363",20150811,2.84,26.969014084507,88.112676056338,1015.13521126761,29.9805633802817
"364",20150810,2.85,30.5763888888889,74.8333333333333,1012.91666666667,29.9148611111111
"365",20150807,2.76,28.8842857142857,78.3571428571429,1013.46,29.9308571428571
"366",20150806,2.76,28.7138888888889,77.1527777777778,1014.50833333333,29.9618055555556
"367",20150805,2.85,27.7069444444444,83.6944444444444,1015.99861111111,30.0058333333333
"368",20150804,2.83,28.275,76.8333333333333,1014.37777777778,29.9579166666667
"369",20150803,2.76,27.5430555555556,78.2916666666667,1012.33611111111,29.8976388888889
"370",20150731,2.76,27.875,73.5833333333333,1014.36666666667,29.9577777777778
"371",20150730,2.87,28.3986111111111,78.4722222222222,1015.93333333333,30.0040277777778
"372",20150729,2.91,28.7277777777778,77.2083333333333,1016.17638888889,30.01125
"373",20150728,2.89,27.4597222222222,81.6944444444444,1015.39305555556,29.9883333333333
"374",20150727,2.92,27.3361111111111,84.1527777777778,1013.99305555556,29.9465277777778
"375",20150724,2.92,28.6513888888889,76.875,1016.51527777778,30.02125
"376",20150723,2.92,28.6402777777778,75.3472222222222,1016.31527777778,30.0151388888889
"377",20150722,2.84,28.7708333333333,76.3055555555556,1014.34027777778,29.9569444444444
"378",20150721,2.84,27.8661971830986,82.830985915493,1013.50704225352,29.9325352112676
"379",20150720,2.88,29.0985915492958,77.6338028169014,1014.34084507042,29.9569014084507
"380",20150717,2.88,28.6736111111111,77.875,1015.79861111111,29.9998611111111
"381",20150716,2.9,28.5611111111111,77.125,1015.58333333333,29.99375
"382",20150715,2.93,28.0833333333333,77.375,1014.36805555556,29.9576388888889
